YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2025-10,WEEKDAY,15,TRAIN,TE15,9737,11270
2025-10,WEEKDAY,15,TRAIN,TE1,9284,2657
2025-10,WEEKDAY,20,TRAIN,DT7,2613,4858
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,TE25,1380,665
2025-10,WEEKDAY,11,TRAIN,EW10,10312,6138
2025-10,WEEKDAY,20,TRAIN,SW5,5701,11497
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,BP2,429,1366
2025-10,WEEKDAY,21,TRAIN,SW6,1083,5351
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,NS2,13560,8335
2025-10,WEEKDAY,14,TRAIN,NS15,17680,13685
2025-10,WEEKDAY,22,TRAIN,NE18,12656,5690
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,CC12,9,148
2025-10,WEEKDAY,14,TRAIN,BP5,2097,2413
2025-10,WEEKDAY,12,TRAIN,EW5,32835,28206
2025-10,WEEKDAY,11,TRAIN,CC11,11234,13442
2025-10,WEEKDAY,16,TRAIN,EW30,8575,806
2025-10,WEEKDAY,10,TRAIN,SE2,6991,2944
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,EW30,997,345
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,CC19/DT9,4553,4565
2025-10,WEEKDAY,8,TRAIN,DT10,13187,6216
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,EW14/NS26,4546,385
2025-10,WEEKDAY,12,TRAIN,SW6,4599,3324
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,DT30,2586,4685
2025-10,WEEKDAY,14,TRAIN,DT3,7108,6550
2025-10,WEEKDAY,5,TRAIN,NS24/NE6/CC1,411,375
2025-10,WEEKDAY,20,TRAIN,CC12,3649,9865
2025-10,WEEKDAY,0,TRAIN,DT27,51,728
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,DT34,1814,1827
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,TE3,750,76
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,NS8,7135,6539
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,EW10,6367,4378
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,CC27,106,398
2025-10,WEEKDAY,21,TRAIN,EW27,36151,60640
2025-10,WEEKENDS/HOLIDAY,18,TRAIN,NE9,11547,12295
2025-10,WEEKDAY,16,TRAIN,PW4,4747,5822
2025-10,WEEKDAY,21,TRAIN,NS15,16502,15184
2025-10,WEEKDAY,5,TRAIN,NS19,6521,3182
2025-10,WEEKDAY,21,TRAIN,TE18,17045,5318
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,TE8,5689,5329
2025-10,WEEKDAY,11,TRAIN,EW2/DT32,46914,41821
2025-10,WEEKDAY,7,TRAIN,NS17/CC15,98678,52728
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,TE1,1630,3167
2025-10,WEEKDAY,19,TRAIN,DT7,6101,8645
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,PE1,2411,1176
2025-10,WEEKDAY,23,TRAIN,PW2,76,0
2025-10,WEEKDAY,17,TRAIN,NS27/CE2/TE20,19616,5065
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,CC26,1492,1015
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,DT13,7933,6437
2025-10,WEEKDAY,0,TRAIN,NE11,112,527
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,PE6,4348,2922
2025-10,WEEKDAY,7,TRAIN,CC21,11982,13632
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,EW16/NE3/TE17,121,954
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,EW20,6057,5022
2025-10,WEEKDAY,7,TRAIN,CE1/DT16,12586,33423
2025-10,WEEKDAY,18,TRAIN,NS10,74197,123713
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,TE4,96,36
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,EW29,7411,9694
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,DT24,977,2760
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,NE13,13887,11151
2025-10,WEEKDAY,10,TRAIN,TE19,3409,22478
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,TE15,6015,5569
2025-10,WEEKDAY,11,TRAIN,CC17/TE9,7314,4400
2025-10,WEEKDAY,22,TRAIN,NE16/STC,14656,51309
2025-10,WEEKDAY,23,TRAIN,SW6,236,2080
2025-10,WEEKDAY,8,TRAIN,NE16/STC,136721,29592
2025-10,WEEKDAY,15,TRAIN,BP12,2506,2105
2025-10,WEEKDAY,9,TRAIN,NS23,14845,60614
2025-10,WEEKDAY,20,TRAIN,CC4/DT15,39840,10254
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,CC20,2150,2424
2025-10,WEEKDAY,10,TRAIN,NS16,45009,30703
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,CC24,5676,3543
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,BP4,487,894
2025-10,WEEKDAY,15,TRAIN,NS21/DT11,52474,55415
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,CC19/DT9,1678,1691
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,TE29,2191,1241
2025-10,WEEKDAY,9,TRAIN,NS19,60371,40919
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,SW6,2308,1032
2025-10,WEEKENDS/HOLIDAY,18,TRAIN,NS12,8902,11557
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,NS15,6632,4696
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,PW1,1353,1591
2025-10,WEEKDAY,22,TRAIN,DT31,3686,11292
2025-10,WEEKDAY,9,TRAIN,DT30,22323,3928
2025-10,WEEKDAY,10,TRAIN,NS17/CC15,44836,12404
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,TE25,1436,1510
2025-10,WEEKDAY,22,TRAIN,PW4,1708,3515
2025-10,WEEKDAY,11,TRAIN,DT7,4018,3797
2025-10,WEEKENDS/HOLIDAY,18,TRAIN,TE23,1968,1980
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,BP7,500,175
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,DT28,538,3641
2025-10,WEEKDAY,12,TRAIN,CC10/DT26,17953,12298
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,NS27/CE2/TE20,465,641
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,BP2,146,874
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,CC17/TE9,2697,2658
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,DT4,1185,1228
2025-10,WEEKENDS/HOLIDAY,9,TRAIN,NE16/STC,21808,10360
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,EW19,6957,7759
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,DT23,1120,1317
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,DT20,3133,3037
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,EW30,281,176
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,SW7,274,1381
2025-10,WEEKDAY,10,TRAIN,EW4,18134,7069
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,EW12/DT14,24751,10697
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,EW19,8667,5429
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,NE16/STC,11857,5099
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,DT2,754,944
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,EW22,2280,2635
2025-10,WEEKDAY,7,TRAIN,SE2,21742,2893
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,EW14/NS26,1045,3602
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,NS27/CE2/TE20,1149,2022
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,CC11,584,1072
2025-10,WEEKDAY,16,TRAIN,TE6,9423,12907
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,CC28,847,2288
2025-10,WEEKDAY,12,TRAIN,BP11,4097,2599
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,PE1,34,425
2025-10,WEEKDAY,10,TRAIN,DT8,6426,3946
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,NS12,1079,5186
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,SW7,280,7
2025-10,WEEKDAY,0,TRAIN,CC23,24,116
2025-10,WEEKDAY,10,TRAIN,TE12,5822,7981
2025-10,WEEKDAY,17,TRAIN,CC17/TE9,17424,14769
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,CC4/DT15,1178,192
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,BP9,282,875
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,NS18,95,886
2025-10,WEEKENDS/HOLIDAY,18,TRAIN,EW7,8055,10105
2025-10,WEEKDAY,0,TRAIN,BP9,0,2
2025-10,WEEKDAY,9,TRAIN,EW19,36930,13635
2025-10,WEEKDAY,6,TRAIN,EW4,18299,11549
2025-10,WEEKENDS/HOLIDAY,9,TRAIN,CC4/DT15,1386,9797
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,EW24/NS1,49636,22886
2025-10,WEEKDAY,0,TRAIN,DT33,32,3249
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,TE11,34,5
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,SE4,2521,1377
2025-10,WEEKDAY,9,TRAIN,BP9,3688,2930
2025-10,WEEKDAY,10,TRAIN,CC2,2731,9495
2025-10,WEEKDAY,0,TRAIN,SE5,43,439
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,NS23,102,87
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,NS9/TE2,18335,16085
2025-10,WEEKDAY,7,TRAIN,SW1,5312,8352
2025-10,WEEKDAY,10,TRAIN,NS27/CE2/TE20,2080,8419
2025-10,WEEKDAY,8,TRAIN,TE16,15553,18547
2025-10,WEEKDAY,7,TRAIN,TE5,18119,12785
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,EW11,130,1112
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,EW3,806,3987
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,SW4,1764,1940
2025-10,WEEKDAY,12,TRAIN,EW21/CC22,30097,26402
2025-10,WEEKENDS/HOLIDAY,9,TRAIN,DT7,2270,1292
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,EW15,5245,12440
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,EW23,23111,25002
2025-10,WEEKDAY,13,TRAIN,NS28,4945,1848
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,CC14,3257,3117
2025-10,WEEKDAY,13,TRAIN,NS27/CE2/TE20,4330,9031
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,TE3,5421,3193
2025-10,WEEKDAY,20,TRAIN,NS23,63161,26526
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,EW4,6946,6555
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,EW12/DT14,37950,42430
2025-10,WEEKDAY,10,TRAIN,NS7,30844,21557
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,NS20,10653,17748
2025-10,WEEKDAY,19,TRAIN,DT21,17190,11215
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,DT28,5962,2105
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,NS12,296,1585
2025-10,WEEKDAY,22,TRAIN,DT5,7689,14886
2025-10,WEEKDAY,21,TRAIN,BP5,1356,2041
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,NE17/PTC,6014,2192
2025-10,WEEKDAY,11,TRAIN,NS8,19784,9979
2025-10,WEEKDAY,19,TRAIN,TE14/NS22,120767,77916
2025-10,WEEKDAY,8,TRAIN,DT7,9515,16038
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,CC27,1525,1074
2025-10,WEEKDAY,15,TRAIN,EW1,23183,28361
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,TE16,4198,3822
2025-10,WEEKDAY,16,TRAIN,SE5,2887,3078
2025-10,WEEKDAY,14,TRAIN,PE1,4063,4240
2025-10,WEEKDAY,12,TRAIN,CC25,6462,4286
2025-10,WEEKDAY,14,TRAIN,BP12,2854,2397
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,EW24/NS1,24908,12034
2025-10,WEEKDAY,6,TRAIN,NE7/DT12,15191,15518
2025-10,WEEKDAY,22,TRAIN,EW7,5115,18389
2025-10,WEEKDAY,5,TRAIN,EW5,10995,1072
2025-10,WEEKDAY,20,TRAIN,BP4,1606,2892
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,TE15,5670,5648
2025-10,WEEKDAY,19,TRAIN,TE16,11642,13129
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,BP13,587,519
2025-10,WEEKDAY,15,TRAIN,DT4,1476,2476
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,NS7,8344,1365
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,EW25,6428,6691
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,DT20,3858,3069
2025-10,WEEKDAY,15,TRAIN,PW5,2156,2414
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,DT13,3173,4102
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,EW9,11886,11276
2025-10,WEEKDAY,17,TRAIN,DT18,59973,12898
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,EW29,6892,8005
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,TE18,7233,6730
2025-10,WEEKDAY,8,TRAIN,TE28,13982,4531
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,NE16/STC,25234,22262
2025-10,WEEKENDS/HOLIDAY,9,TRAIN,EW30,865,590
2025-10,WEEKDAY,6,TRAIN,NS24/NE6/CC1,4197,9492
2025-10,WEEKDAY,13,TRAIN,DT24,5144,4525
2025-10,WEEKDAY,22,TRAIN,TE22,4501,619
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,SW2,937,1385
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,PW6,145,1
2025-10,WEEKDAY,9,TRAIN,TE28,7672,2586
2025-10,WEEKDAY,6,TRAIN,CC2,348,1922
2025-10,WEEKDAY,13,TRAIN,PE7,5615,5348
2025-10,WEEKDAY,15,TRAIN,CC2,9625,8031
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,PE2,2446,2599
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,EW21/CC22,7018,6843
2025-10,WEEKDAY,5,TRAIN,CG1/DT35,479,460
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,EW3,9530,5922
2025-10,WEEKDAY,9,TRAIN,DT6,9612,9104
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,SE1,1696,1746
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,CC17/TE9,2343,2683
2025-10,WEEKDAY,19,TRAIN,NS16,48517,102609
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,CC23,273,312
2025-10,WEEKDAY,18,TRAIN,PE2,6870,13996
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,NS5,15688,8251
2025-10,WEEKDAY,19,TRAIN,TE1,10665,9279
2025-10,WEEKDAY,8,TRAIN,BP5,4459,3016
2025-10,WEEKDAY,17,TRAIN,EW14/NS26,207935,39171
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,NE12/CC13,14280,11036
2025-10,WEEKDAY,14,TRAIN,TE26,14373,14443
2025-10,WEEKDAY,12,TRAIN,CC7,10853,6398
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,EW17,7106,11295
2025-10,WEEKDAY,22,TRAIN,PW1,1059,74
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,EW23,8630,18167
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,PE1,683,135
2025-10,WEEKDAY,11,TRAIN,PE4,1950,1057
2025-10,WEEKDAY,19,TRAIN,DT5,19893,36113
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,TE1,1922,1099
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,EW33,1152,119
2025-10,WEEKDAY,13,TRAIN,DT3,7109,5824
2025-10,WEEKDAY,22,TRAIN,SW5,3532,7199
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,EW22,24,299
2025-10,WEEKDAY,13,TRAIN,PE2,10560,6726
2025-10,WEEKDAY,17,TRAIN,NS28,3949,2378
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,SE3,1947,609
2025-10,WEEKDAY,11,TRAIN,TE12,6942,6247
2025-10,WEEKDAY,12,TRAIN,TE1,6045,7388
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,DT21,4243,4236
2025-10,WEEKDAY,21,TRAIN,DT24,2474,7346
2025-10,WEEKDAY,11,TRAIN,BP2,2502,1284
2025-10,WEEKDAY,16,TRAIN,NS27/CE2/TE20,8494,4613
2025-10,WEEKDAY,21,TRAIN,DT7,1844,4268
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,PW5,2698,331
2025-10,WEEKDAY,23,TRAIN,DT20,3878,2242
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,TE27,1323,3168
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,TE27,1881,748
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,TE19,2329,1736
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,CC24,19,7
2025-10,WEEKDAY,5,TRAIN,DT8,149,200
2025-10,WEEKDAY,22,TRAIN,BP6/DT1,13816,42923
2025-10,WEEKDAY,8,TRAIN,DT2,9252,15999
2025-10,WEEKDAY,0,TRAIN,NS16,1070,6761
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,DT31,1836,4951
2025-10,WEEKDAY,12,TRAIN,DT17,37798,20105
2025-10,WEEKDAY,6,TRAIN,CC5,2760,2141
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,NS5,11705,13340
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,NS8,8959,6732
2025-10,WEEKDAY,16,TRAIN,PE7,3632,5316
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,TE14/NS22,46464,16475
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,EW6,4157,7159
2025-10,WEEKDAY,14,TRAIN,DT21,8050,9264
2025-10,WEEKDAY,22,TRAIN,PW7,1289,3054
2025-10,WEEKDAY,5,TRAIN,NS5,17447,2520
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,CC11,3124,6958
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,NE12/CC13,32572,33528
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,TE28,1535,2111
2025-10,WEEKDAY,7,TRAIN,NS4/BP1,126279,70364
2025-10,WEEKDAY,11,TRAIN,PW1,1383,2930
2025-10,WEEKDAY,9,TRAIN,NS20,29189,84287
2025-10,WEEKDAY,13,TRAIN,DT6,14154,8144
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,SE2,2151,2362
2025-10,WEEKDAY,20,TRAIN,SW7,984,4350
2025-10,WEEKDAY,13,TRAIN,CC11,14783,17801
2025-10,WEEKDAY,8,TRAIN,DT29,34531,10591
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,EW26,49,2689
2025-10,WEEKDAY,11,TRAIN,DT2,4802,1657
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,BP13,873,484
2025-10,WEEKENDS/HOLIDAY,18,TRAIN,BP2,1061,1182
2025-10,WEEKDAY,14,TRAIN,CC21,11509,10576
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,NE8,18820,25264
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,NS8,10127,6126
2025-10,WEEKDAY,14,TRAIN,EW26,23351,22109
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,TE11,1998,1858
2025-10,WEEKDAY,23,TRAIN,CC19/DT9,945,1385
2025-10,WEEKDAY,22,TRAIN,NE5,23011,6937
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,TE26,7133,8672
2025-10,WEEKDAY,18,TRAIN,SW2,7292,12486
2025-10,WEEKDAY,23,TRAIN,NS10,4072,24697
2025-10,WEEKDAY,9,TRAIN,DT22,13370,11170
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,NE14,13025,12831
2025-10,WEEKDAY,11,TRAIN,CC4/DT15,16360,32288
2025-10,WEEKDAY,18,TRAIN,TE4,16231,12782
2025-10,WEEKDAY,14,TRAIN,DT5,13443,14903
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,NE7/DT12,21397,30419
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,DT30,4155,4228
2025-10,WEEKDAY,12,TRAIN,CC16,11252,5540
2025-10,WEEKDAY,11,TRAIN,TE5,5380,2170
2025-10,WEEKDAY,7,TRAIN,EW24/NS1,68607,186324
2025-10,WEEKDAY,14,TRAIN,TE7,5828,6586
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,NE5,7879,8306
2025-10,WEEKDAY,15,TRAIN,NE11,17503,16050
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,EW18,8466,5884
2025-10,WEEKDAY,9,TRAIN,DT7,5712,5355
2025-10,WEEKDAY,20,TRAIN,TE4,5492,5739
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,NS28,262,1064
2025-10,WEEKDAY,20,TRAIN,NE5,27503,13171
2025-10,WEEKDAY,19,TRAIN,EW14/NS26,176472,31831
2025-10,WEEKDAY,7,TRAIN,NE4/DT19,17553,41024
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,NS18,3642,1088
2025-10,WEEKDAY,21,TRAIN,SW2,3909,4748
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,BP5,950,830
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,DT23,1747,1622
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,EW21/CC22,12999,8063
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,TE22,1507,3773
2025-10,WEEKDAY,15,TRAIN,CC23,12891,5927
2025-10,WEEKDAY,19,TRAIN,DT2,4479,5083
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,EW7,8708,5913
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,NS7,17202,15829
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,PE7,1490,1978
2025-10,WEEKENDS/HOLIDAY,18,TRAIN,SE3,1244,1851
2025-10,WEEKDAY,11,TRAIN,DT3,7140,3109
2025-10,WEEKDAY,18,TRAIN,CC11,123858,27665
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,SW8,835,935
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,CC14,1367,2603
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,NS23,2537,9220
2025-10,WEEKDAY,8,TRAIN,EW30,2399,23684
2025-10,WEEKDAY,10,TRAIN,BP6/DT1,38621,24255
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,EW9,6898,11553
2025-10,WEEKDAY,7,TRAIN,BP8,5601,6151
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,CC3,83,309
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,CC14,2113,3179
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,DT10,2344,1541
2025-10,WEEKDAY,10,TRAIN,NS24/NE6/CC1,15564,35723
2025-10,WEEKENDS/HOLIDAY,18,TRAIN,DT5,9511,9608
2025-10,WEEKDAY,10,TRAIN,CC8,10394,5825
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,DT28,2993,1460
2025-10,WEEKDAY,20,TRAIN,NE10,12889,21857
2025-10,WEEKDAY,7,TRAIN,EW3,42941,24921
2025-10,WEEKDAY,23,TRAIN,EW6,1248,6672
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,BP5,648,776
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,BP13,715,555
2025-10,WEEKDAY,21,TRAIN,NS12,10354,28649
2025-10,WEEKDAY,9,TRAIN,NE14,60293,15714
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,NS25/EW13,3455,24572
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,CC24,3740,4749
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,DT10,334,882
2025-10,WEEKDAY,13,TRAIN,NE16/STC,52496,52436
2025-10,WEEKDAY,14,TRAIN,TE3,11598,9504
2025-10,WEEKDAY,7,TRAIN,EW28,137822,45475
2025-10,WEEKDAY,22,TRAIN,TE23,1542,2067
2025-10,WEEKDAY,17,TRAIN,NE16/STC,58519,95790
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,CC16,3066,2779
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,PW4,2738,1711
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,CC27,900,994
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,DT25,1294,423
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,EW20,6295,5197
2025-10,WEEKENDS/HOLIDAY,9,TRAIN,CC21,3275,5516
2025-10,WEEKDAY,0,TRAIN,SE3,42,796
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,NE9,84,572
2025-10,WEEKDAY,15,TRAIN,TE5,3176,4684
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,TE24,477,1063
2025-10,WEEKDAY,6,TRAIN,NS27/CE2/TE20,1405,3531
2025-10,WEEKDAY,23,TRAIN,CC20,290,1346
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,SW1,419,428
2025-10,WEEKDAY,17,TRAIN,PE6,10272,11983
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,CC6,16479,1326
2025-10,WEEKDAY,21,TRAIN,PW7,1842,4260
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,TE13,2029,1740
2025-10,WEEKDAY,20,TRAIN,NS3,11563,33075
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,DT34,7,470
2025-10,WEEKDAY,21,TRAIN,TE26,12616,7559
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,SE4,22,252
2025-10,WEEKDAY,0,TRAIN,NE17/PTC,553,4425
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,NS7,12478,9126
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,TE6,4277,4572
2025-10,WEEKDAY,20,TRAIN,EW24/NS1,124096,52768
2025-10,WEEKENDS/HOLIDAY,18,TRAIN,EW30,2780,1515
2025-10,WEEKDAY,19,TRAIN,BP5,2424,3794
2025-10,WEEKDAY,9,TRAIN,NS5,43214,15671
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,NS8,8033,6129
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,SW6,2557,844
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,DT7,719,1407
2025-10,WEEKDAY,18,TRAIN,SW8,2980,3834
2025-10,WEEKDAY,18,TRAIN,BP10,3442,9861
2025-10,WEEKDAY,17,TRAIN,EW29,101118,12042
2025-10,WEEKDAY,21,TRAIN,TE19,11065,2170
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,PE5,3515,2212
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,DT22,7048,10027
2025-10,WEEKDAY,12,TRAIN,TE12,8296,5277
2025-10,WEEKDAY,17,TRAIN,PE5,7188,10349
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,BP6/DT1,736,10244
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,EW17,122,891
2025-10,WEEKDAY,19,TRAIN,EW30,12876,2835
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,EW33,3,336
